pedido_id,data_pedido,cliente_id,canal_venda,valor_total
3509,2025-11-27,156,organico,352.32
3510,2025-11-27,483,organico,370.43
3511,2025-11-27,257,organico,364.39
3512,2025-11-27,210,social,99.06
3513,2025-11-27,113,pago,467.38
3514,2025-11-27,302,organico,562.68
3515,2025-11-27,386,pago,446.65
3516,2025-11-27,433,email,399.96
3517,2025-11-27,415,social,262.57
3518,2025-11-27,195,pago,267.38
3519,2025-11-27,470,social,159.05
3520,2025-11-27,215,email,56.02
3521,2025-11-27,152,email,288.58
3522,2025-11-27,201,organico,80.47
3523,2025-11-27,486,organico,381.39
3524,2025-11-27,285,social,525.82
3525,2025-11-27,476,pago,400.01
3526,2025-11-27,483,pago,554.71
3527,2025-11-27,216,organico,319.63
3528,2025-11-27,259,pago,306.34
3529,2025-11-27,441,social,361.87
3530,2025-11-27,211,pago,260.22
3531,2025-11-27,221,email,203.7
3532,2025-11-27,341,email,582.03
3533,2025-11-27,449,pago,116.25
3534,2025-11-27,470,email,236.78
3535,2025-11-27,293,organico,210.33
3536,2025-11-27,446,email,433.58
3537,2025-11-27,434,organico,563.05
3538,2025-11-27,368,social,179.84
3539,2025-11-27,126,social,522.54
3540,2025-11-27,208,pago,518.78
3541,2025-11-27,304,social,128.68
3542,2025-11-27,432,email,446.89
3543,2025-11-27,299,pago,464.31
3544,2025-11-27,155,email,478.59
3545,2025-11-27,401,email,545.33
3546,2025-11-27,256,email,309.4
3547,2025-11-27,224,social,531.99
3548,2025-11-27,496,email,581.79
3549,2025-11-27,328,organico,352.76
3550,2025-11-27,476,social,174.81
3551,2025-11-27,487,pago,561.33
3552,2025-11-27,122,organico,71.77
3553,2025-11-27,381,email,221.35
3554,2025-11-27,202,organico,396.58
3555,2025-11-27,235,social,175.27
3556,2025-11-27,256,organico,101.42
3557,2025-11-27,398,pago,274.98
3558,2025-11-27,224,email,342.42
3559,2025-11-27,175,email,477.01
3560,2025-11-27,483,social,464.0
3561,2025-11-27,253,pago,536.86
3562,2025-11-27,396,organico,251.53
3563,2025-11-27,234,organico,317.66
3564,2025-11-27,252,pago,523.28
3565,2025-11-27,217,pago,158.67
3566,2025-11-27,365,organico,579.79
3567,2025-11-27,414,organico,585.2
3568,2025-11-27,435,organico,278.63
3569,2025-11-27,461,email,476.3
3570,2025-11-27,117,email,315.56
3571,2025-11-27,398,organico,394.8
3572,2025-11-27,122,social,306.05
3573,2025-11-27,258,organico,248.44
3574,2025-11-27,483,social,323.4
3575,2025-11-27,196,organico,509.43
3576,2025-11-27,194,organico,215.61
3577,2025-11-27,260,social,224.11
3578,2025-11-27,125,social,575.94
3579,2025-11-27,346,email,401.2
3580,2025-11-27,225,email,190.67
3581,2025-11-27,137,pago,87.94
3582,2025-11-27,481,organico,97.52
3583,2025-11-27,180,organico,476.83
3584,2025-11-27,180,email,64.01
3585,2025-11-27,233,email,229.14
3586,2025-11-27,138,organico,179.4
3587,2025-11-27,391,email,32.32
3588,2025-11-27,216,email,300.04
3589,2025-11-27,414,email,164.42
3590,2025-11-27,451,organico,142.14
3591,2025-11-27,467,organico,254.92
3592,2025-11-27,307,organico,438.03
3593,2025-11-27,202,email,493.56
3594,2025-11-27,127,pago,500.36
3595,2025-11-27,128,organico,287.2
3596,2025-11-27,337,pago,259.09
3597,2025-11-27,241,organico,374.23
3598,2025-11-27,144,social,338.53
3599,2025-11-27,102,organico,63.98
3600,2025-11-27,113,social,414.32
3601,2025-11-27,357,pago,417.71
3602,2025-11-27,467,pago,357.2
3603,2025-11-27,314,organico,98.4
3604,2025-11-27,149,social,42.96
3605,2025-11-27,423,email,542.52
3606,2025-11-27,352,pago,275.09
3607,2025-11-27,249,social,215.27
3608,2025-11-27,131,email,52.06
3609,2025-11-27,431,organico,163.37
3610,2025-11-27,288,email,496.47
3611,2025-11-27,440,organico,125.84
3612,2025-11-27,385,pago,130.99
3613,2025-11-27,396,social,275.48
3614,2025-11-27,311,organico,37.62
3615,2025-11-27,311,email,445.78
3616,2025-11-27,179,pago,588.33
3617,2025-11-27,225,social,276.87
3618,2025-11-27,381,social,242.08
3619,2025-11-27,178,organico,373.99
3620,2025-11-27,178,social,424.44
3621,2025-11-27,363,pago,244.04
3622,2025-11-27,494,email,571.96
3623,2025-11-27,499,email,58.06
3624,2025-11-27,489,pago,513.38
3625,2025-11-27,328,social,60.2
3626,2025-11-27,289,social,560.01
3627,2025-11-27,392,organico,404.94
3628,2025-11-27,299,pago,224.17
3629,2025-11-27,394,social,231.33
3630,2025-11-27,380,pago,492.9
3631,2025-11-27,169,social,117.11
3632,2025-11-27,320,social,52.54
3633,2025-11-27,261,email,51.29
3634,2025-11-27,445,email,251.73
3635,2025-11-27,209,email,442.53
3636,2025-11-27,274,social,336.49
3637,2025-11-27,183,pago,253.68
3638,2025-11-27,450,organico,367.11
3639,2025-11-27,398,email,401.06
3640,2025-11-27,475,pago,374.84
3641,2025-11-27,449,organico,183.96
3642,2025-11-27,143,pago,60.1
3643,2025-11-27,190,pago,520.08
3644,2025-11-27,182,email,74.54
3645,2025-11-27,155,social,39.24
3646,2025-11-27,259,email,571.59
3647,2025-11-27,108,organico,52.52
3648,2025-11-27,298,pago,466.37
3649,2025-11-27,222,pago,347.43
3650,2025-11-27,135,organico,579.35
3651,2025-11-27,474,social,160.99
3652,2025-11-27,433,social,447.45
3653,2025-11-27,361,pago,490.5
3654,2025-11-27,323,social,471.03
3655,2025-11-27,146,organico,154.78
3656,2025-11-27,253,pago,33.04
3657,2025-11-27,195,social,323.16
3658,2025-11-27,100,social,409.13
3659,2025-11-27,263,pago,399.86
3660,2025-11-27,177,pago,42.66
3661,2025-11-27,152,pago,190.07
3662,2025-11-27,325,social,172.47
3663,2025-11-27,383,email,206.43
3664,2025-11-27,431,organico,399.46
3665,2025-11-27,161,social,152.79
3666,2025-11-27,256,social,460.65
3667,2025-11-27,222,email,293.73
3668,2025-11-27,426,pago,39.43
3669,2025-11-27,360,organico,118.42
3670,2025-11-27,220,pago,447.8
3671,2025-11-27,278,organico,249.03
3672,2025-11-27,356,email,230.52
3673,2025-11-27,239,organico,139.52
3674,2025-11-27,375,pago,428.97
3675,2025-11-27,444,organico,128.72
3676,2025-11-27,422,pago,326.79
3677,2025-11-27,224,organico,461.27
3678,2025-11-27,169,email,167.59
3679,2025-11-27,489,social,365.14
3680,2025-11-27,118,social,169.9
3681,2025-11-27,250,organico,262.57
3682,2025-11-27,187,social,90.08
3683,2025-11-27,479,social,168.27
3684,2025-11-27,248,email,47.89
3685,2025-11-27,157,pago,279.09
3686,2025-11-27,466,organico,292.73
3687,2025-11-27,152,email,593.37
3688,2025-11-27,373,email,554.93
3689,2025-11-27,337,organico,39.68
3690,2025-11-27,416,email,329.53
3691,2025-11-27,246,organico,235.42
3692,2025-11-27,224,social,259.31
3693,2025-11-27,195,email,238.6
3694,2025-11-27,187,organico,199.94
3695,2025-11-27,406,email,426.43
3696,2025-11-27,246,pago,37.89
3697,2025-11-27,496,organico,354.23
3698,2025-11-27,191,social,372.3
3699,2025-11-27,342,organico,457.9
3700,2025-11-27,460,organico,389.5
3701,2025-11-27,327,email,407.11
3702,2025-11-27,219,organico,56.71
3703,2025-11-27,391,pago,592.14
3704,2025-11-27,459,email,499.46
3705,2025-11-27,322,pago,242.59
3706,2025-11-27,331,organico,305.95
3707,2025-11-27,328,email,186.54
3708,2025-11-27,153,social,594.11
3709,2025-11-27,415,social,340.29
3710,2025-11-27,422,social,534.58
3711,2025-11-27,122,pago,536.38
3712,2025-11-27,298,pago,285.83
3713,2025-11-27,318,social,266.88
3714,2025-11-27,275,email,319.89
3715,2025-11-27,202,email,315.01
3716,2025-11-27,180,organico,441.1
3717,2025-11-27,415,email,187.68
3718,2025-11-27,267,social,241.17
3719,2025-11-27,337,organico,568.55
3720,2025-11-27,489,organico,543.96
3721,2025-11-27,138,pago,79.28
3722,2025-11-27,276,email,42.18
3723,2025-11-27,100,email,570.03
3724,2025-11-27,297,pago,42.38
3725,2025-11-27,438,pago,593.83
3726,2025-11-27,448,pago,547.05
3727,2025-11-27,311,social,230.39
3728,2025-11-27,276,social,511.39
3729,2025-11-27,350,organico,378.54
3730,2025-11-27,108,organico,514.69
3731,2025-11-27,135,pago,163.36
3732,2025-11-27,284,pago,299.43
3733,2025-11-27,410,social,247.23
3734,2025-11-27,412,pago,174.44
3735,2025-11-27,299,pago,183.14
3736,2025-11-27,361,email,88.65
3737,2025-11-27,266,pago,282.88
3738,2025-11-27,351,pago,139.65
3739,2025-11-27,256,social,440.35
3740,2025-11-27,475,email,71.93
3741,2025-11-27,138,email,443.4
3742,2025-11-27,202,pago,195.72
3743,2025-11-27,483,social,157.36
3744,2025-11-27,366,email,545.53
3745,2025-11-27,189,email,593.06
3746,2025-11-27,335,social,340.38
3747,2025-11-27,361,social,305.97
3748,2025-11-27,133,pago,461.35
3749,2025-11-27,158,social,568.64
3750,2025-11-27,334,organico,344.8
3751,2025-11-27,378,organico,400.54
3752,2025-11-27,439,pago,323.77
3753,2025-11-27,192,pago,123.12
3754,2025-11-27,231,email,285.3
3755,2025-11-27,381,pago,276.38
3756,2025-11-27,151,organico,205.02
3757,2025-11-27,356,email,530.27
3758,2025-11-27,376,pago,534.89
3759,2025-11-27,216,pago,475.24
3760,2025-11-27,448,pago,119.08
3761,2025-11-27,188,organico,515.65
3762,2025-11-27,300,social,430.89
3763,2025-11-27,389,pago,586.93
3764,2025-11-27,331,pago,115.3
3765,2025-11-27,187,social,375.48
3766,2025-11-27,381,organico,332.18
3767,2025-11-27,488,social,156.66
3768,2025-11-27,310,organico,520.39
3769,2025-11-27,447,pago,281.16
3770,2025-11-27,496,email,379.89
3771,2025-11-27,138,pago,231.52
3772,2025-11-27,147,social,124.47
3773,2025-11-27,297,pago,141.54
3774,2025-11-27,321,pago,152.63
3775,2025-11-27,247,organico,372.67
3776,2025-11-27,149,organico,582.54
3777,2025-11-27,223,pago,544.79
3778,2025-11-27,386,organico,389.81
3779,2025-11-27,149,email,201.31
3780,2025-11-27,470,organico,461.1
3781,2025-11-27,174,social,193.03
3782,2025-11-27,198,social,151.74
3783,2025-11-27,274,email,444.23
3784,2025-11-27,249,email,149.92
3785,2025-11-27,140,social,477.35
3786,2025-11-27,332,social,381.61
3787,2025-11-27,348,social,299.38
3788,2025-11-27,466,social,529.47
3789,2025-11-27,297,pago,523.62
3790,2025-11-27,118,pago,126.74
3791,2025-11-27,391,social,587.75
3792,2025-11-27,113,organico,333.55
3793,2025-11-27,397,social,550.54
3794,2025-11-27,475,email,264.57
3795,2025-11-27,382,pago,481.98
3796,2025-11-27,377,organico,593.17
3797,2025-11-27,174,pago,412.24
3798,2025-11-27,136,social,284.98
3799,2025-11-27,324,social,570.32
3800,2025-11-27,404,pago,55.36
3801,2025-11-27,197,organico,414.6
3802,2025-11-27,201,email,105.16
3803,2025-11-27,123,pago,324.11
3804,2025-11-27,370,organico,533.08
3805,2025-11-27,337,organico,52.94
3806,2025-11-27,466,pago,487.3
3807,2025-11-27,434,pago,418.16
3808,2025-11-27,336,pago,78.74
3809,2025-11-27,427,pago,570.45
3810,2025-11-27,171,social,345.87
3811,2025-11-27,288,pago,193.88
3812,2025-11-27,453,social,568.72
3813,2025-11-27,392,organico,507.25
3814,2025-11-27,359,organico,71.24
3815,2025-11-27,333,organico,153.18
3816,2025-11-27,269,pago,131.86
3817,2025-11-27,131,pago,32.39
3818,2025-11-27,408,email,329.17
3819,2025-11-27,364,email,320.51
3820,2025-11-27,344,pago,101.15
3821,2025-11-27,496,email,39.85
3822,2025-11-27,234,organico,30.68
3823,2025-11-27,459,pago,561.25
3824,2025-11-27,343,pago,119.61
3825,2025-11-27,149,pago,167.87
3826,2025-11-27,190,email,460.52
3827,2025-11-27,137,social,231.17
3828,2025-11-27,234,social,264.1
3829,2025-11-27,295,social,229.29
3830,2025-11-27,161,organico,334.77
3831,2025-11-27,239,email,249.42
3832,2025-11-27,208,pago,283.16
3833,2025-11-27,439,pago,593.82
3834,2025-11-27,280,organico,411.65
3835,2025-11-27,170,social,400.04
3836,2025-11-27,498,pago,42.18
3837,2025-11-27,214,social,564.44
3838,2025-11-27,193,email,578.7
3839,2025-11-27,496,email,191.45
3840,2025-11-27,360,email,465.96
3841,2025-11-27,264,social,115.45
3842,2025-11-27,303,email,413.19
3843,2025-11-27,195,organico,111.66
3844,2025-11-27,268,organico,233.65
3845,2025-11-27,282,pago,203.29
3846,2025-11-27,219,email,159.8
3847,2025-11-27,362,pago,339.87
3848,2025-11-27,366,pago,520.69
3849,2025-11-27,142,email,466.77
3850,2025-11-27,456,email,541.04
3851,2025-11-27,272,social,71.37
3852,2025-11-27,402,pago,372.59
3853,2025-11-27,328,social,324.48
3854,2025-11-27,432,email,175.33
3855,2025-11-27,201,pago,337.26
3856,2025-11-27,190,pago,442.54
3857,2025-11-27,333,pago,231.19
3858,2025-11-27,269,pago,313.98
3859,2025-11-27,205,email,500.55
3860,2025-11-27,335,pago,101.28
3861,2025-11-27,499,email,312.54
3862,2025-11-27,431,social,204.09
3863,2025-11-27,330,pago,269.79
3864,2025-11-27,468,social,489.51
3865,2025-11-27,214,pago,546.9
3866,2025-11-27,164,organico,173.68
3867,2025-11-27,381,pago,142.17
3868,2025-11-27,179,organico,171.63
3869,2025-11-27,137,pago,539.79
3870,2025-11-27,176,email,486.78
3871,2025-11-27,339,pago,434.98
3872,2025-11-27,265,organico,464.68
3873,2025-11-27,308,email,201.95
3874,2025-11-27,189,pago,266.4
3875,2025-11-27,388,social,361.49
3876,2025-11-27,340,pago,458.64
3877,2025-11-27,466,pago,48.97
3878,2025-11-27,245,email,149.43
3879,2025-11-27,321,social,66.23
3880,2025-11-27,499,organico,520.83
3881,2025-11-27,471,organico,503.67
3882,2025-11-27,289,social,254.36
3883,2025-11-27,214,email,98.16
3884,2025-11-27,360,pago,36.65
3885,2025-11-27,328,pago,262.09
3886,2025-11-27,485,email,216.44
3887,2025-11-27,418,email,301.88
3888,2025-11-27,319,pago,429.6
3889,2025-11-27,433,pago,371.22
3890,2025-11-27,170,social,353.6
3891,2025-11-27,459,organico,206.84
3892,2025-11-27,154,social,485.19
3893,2025-11-27,109,organico,107.39
3894,2025-11-27,411,social,564.89
3895,2025-11-27,338,pago,344.01
3896,2025-11-27,250,email,99.22
3897,2025-11-27,452,pago,246.41
3898,2025-11-27,317,social,586.11
3899,2025-11-27,448,email,429.6
3900,2025-11-27,388,organico,338.99
3901,2025-11-27,443,email,296.63
3902,2025-11-27,265,organico,422.07
3903,2025-11-27,209,social,117.37
3904,2025-11-27,148,pago,377.45
3905,2025-11-27,142,email,85.12
3906,2025-11-27,400,social,44.7
3907,2025-11-27,338,social,537.92
3908,2025-11-27,461,social,242.65
3909,2025-11-27,340,organico,311.67
3910,2025-11-27,313,organico,36.4
3911,2025-11-27,443,social,52.65
3912,2025-11-27,496,pago,39.77
3913,2025-11-27,333,social,575.55
3914,2025-11-27,247,email,124.49
3915,2025-11-27,100,social,145.73
3916,2025-11-27,355,social,267.73
3917,2025-11-27,348,pago,164.99
3918,2025-11-27,187,social,433.32
3919,2025-11-27,411,email,354.96
3920,2025-11-27,237,social,218.96
3921,2025-11-27,207,email,130.85
3922,2025-11-27,158,social,101.19
3923,2025-11-27,204,social,402.46
3924,2025-11-27,286,social,457.45
3925,2025-11-27,490,pago,506.1
3926,2025-11-27,282,email,162.91
3927,2025-11-27,255,pago,552.29
3928,2025-11-27,281,social,422.11
3929,2025-11-27,172,pago,179.1
3930,2025-11-27,174,social,244.38
3931,2025-11-27,138,organico,436.6
3932,2025-11-27,299,social,132.95
3933,2025-11-27,277,pago,426.4
3934,2025-11-27,334,organico,588.43
3935,2025-11-27,172,email,409.93
3936,2025-11-27,445,pago,167.05
3937,2025-11-27,152,email,476.9
3938,2025-11-27,239,pago,165.51
3939,2025-11-27,495,pago,379.89
3940,2025-11-27,136,email,179.64
3941,2025-11-27,441,social,485.43
3942,2025-11-27,333,organico,540.39
3943,2025-11-27,398,pago,182.58
3944,2025-11-27,163,email,207.67
3945,2025-11-27,222,social,285.51
3946,2025-11-27,491,social,120.72
3947,2025-11-27,323,pago,305.08
3948,2025-11-27,125,social,437.66
3949,2025-11-27,282,organico,166.96
3950,2025-11-27,210,social,495.14
3951,2025-11-27,443,email,158.66
3952,2025-11-27,155,social,244.58
3953,2025-11-27,264,email,195.73
3954,2025-11-27,138,organico,409.1
3955,2025-11-27,460,pago,314.66
3956,2025-11-27,359,organico,398.91
3957,2025-11-27,205,pago,586.02
3958,2025-11-27,281,social,143.22
3959,2025-11-27,278,pago,187.3
3960,2025-11-27,421,organico,484.34
3961,2025-11-27,172,pago,315.29
3962,2025-11-27,117,organico,213.0
3963,2025-11-27,347,pago,303.88
3964,2025-11-27,307,social,593.64
3965,2025-11-27,478,organico,347.7
3966,2025-11-27,251,social,183.15
3967,2025-11-27,325,pago,309.03
3968,2025-11-27,424,email,369.79
3969,2025-11-27,140,email,391.88
3970,2025-11-27,395,email,155.35
3971,2025-11-27,492,email,126.55
3972,2025-11-27,403,social,597.49
3973,2025-11-27,368,email,478.42
3974,2025-11-27,425,pago,155.54
3975,2025-11-27,113,pago,317.33
3976,2025-11-27,354,organico,64.25
3977,2025-11-27,233,organico,50.6
3978,2025-11-27,301,email,547.27
3979,2025-11-27,184,social,481.99
3980,2025-11-27,167,social,201.8
3981,2025-11-27,434,pago,142.79
3982,2025-11-27,435,social,130.29
3983,2025-11-27,134,organico,60.26
3984,2025-11-27,440,email,368.46
3985,2025-11-27,269,social,155.58
3986,2025-11-27,113,social,596.26
3987,2025-11-27,434,email,502.43
3988,2025-11-27,158,social,376.33
3989,2025-11-27,490,pago,363.71
3990,2025-11-27,409,organico,158.45
3991,2025-11-27,386,social,509.69
3992,2025-11-27,186,pago,81.26
3993,2025-11-27,227,pago,203.2
3994,2025-11-27,438,email,400.32
3995,2025-11-27,396,email,290.24
3996,2025-11-27,187,organico,250.23
3997,2025-11-27,392,organico,218.1
3998,2025-11-27,421,pago,439.41
3999,2025-11-27,213,email,134.06
4000,2025-11-27,394,social,584.25
2001,2025-11-28,357,pago,159.29
2002,2025-11-28,298,organico,239.3
2003,2025-11-28,491,social,68.58
2004,2025-11-28,345,email,580.06
2005,2025-11-28,182,email,574.99
2006,2025-11-28,160,organico,108.58
2007,2025-11-28,426,email,287.94
2008,2025-11-28,192,pago,470.01
2009,2025-11-28,332,email,423.83
2010,2025-11-28,257,social,317.01
2011,2025-11-28,438,organico,490.29
2012,2025-11-28,424,social,393.49
2013,2025-11-28,317,organico,102.59
2014,2025-11-28,406,pago,185.15
2015,2025-11-28,290,organico,506.89
2016,2025-11-28,346,social,434.04
2017,2025-11-28,303,organico,197.43
2018,2025-11-28,296,organico,135.92
2019,2025-11-28,425,organico,56.7
2020,2025-11-28,179,email,151.1
2021,2025-11-28,105,social,333.61
2022,2025-11-28,229,organico,165.4
2023,2025-11-28,448,pago,390.88
2024,2025-11-28,181,email,322.34
2025,2025-11-28,119,organico,504.49
2026,2025-11-28,191,email,209.22
2027,2025-11-28,227,pago,90.08
2028,2025-11-28,299,social,501.35
2029,2025-11-28,284,organico,140.53
2030,2025-11-28,227,social,434.88
2031,2025-11-28,318,social,77.93
2032,2025-11-28,229,pago,240.39
2033,2025-11-28,184,organico,319.01
2034,2025-11-28,161,email,166.7
2035,2025-11-28,134,organico,563.98
2036,2025-11-28,125,organico,444.72
2037,2025-11-28,223,pago,445.48
2038,2025-11-28,333,email,402.97
2039,2025-11-28,494,organico,49.82
2040,2025-11-28,184,organico,326.37
2041,2025-11-28,170,pago,74.44
2042,2025-11-28,430,organico,591.1
2043,2025-11-28,472,social,482.51
2044,2025-11-28,471,social,321.13
2045,2025-11-28,358,email,224.43
2046,2025-11-28,484,organico,286.32
2047,2025-11-28,211,social,596.43
2048,2025-11-28,406,pago,327.73
2049,2025-11-28,443,social,180.97
2050,2025-11-28,317,social,304.39
2051,2025-11-28,332,email,454.4
2052,2025-11-28,152,social,237.79
2053,2025-11-28,323,social,453.65
2054,2025-11-28,187,pago,187.85
2055,2025-11-28,386,pago,463.37
2056,2025-11-28,410,email,368.64
2057,2025-11-28,189,social,66.83
2058,2025-11-28,356,pago,467.4
2059,2025-11-28,423,organico,51.91
2060,2025-11-28,235,pago,324.39
2061,2025-11-28,327,social,279.1
2062,2025-11-28,387,social,357.8
2063,2025-11-28,313,email,381.77
2064,2025-11-28,204,email,334.59
2065,2025-11-28,223,social,476.02
2066,2025-11-28,495,pago,68.49
2067,2025-11-28,498,organico,548.69
2068,2025-11-28,272,email,229.05
2069,2025-11-28,322,social,513.05
2070,2025-11-28,124,email,148.22
2071,2025-11-28,255,organico,447.35
2072,2025-11-28,317,pago,401.54
2073,2025-11-28,104,organico,460.21
2074,2025-11-28,269,pago,548.25
2075,2025-11-28,455,social,560.31
2076,2025-11-28,378,organico,187.87
2077,2025-11-28,164,organico,137.86
2078,2025-11-28,147,organico,118.64
2079,2025-11-28,108,pago,122.65
2080,2025-11-28,115,organico,60.07
2081,2025-11-28,215,social,465.38
2082,2025-11-28,477,email,305.21
2083,2025-11-28,143,pago,117.35
2084,2025-11-28,163,social,487.11
2085,2025-11-28,215,organico,258.54
2086,2025-11-28,102,organico,218.96
2087,2025-11-28,129,email,72.44
2088,2025-11-28,482,email,357.04
2089,2025-11-28,117,email,504.03
2090,2025-11-28,209,email,164.79
2091,2025-11-28,300,email,223.04
2092,2025-11-28,314,social,497.8
2093,2025-11-28,491,email,462.97
2094,2025-11-28,152,email,390.66
2095,2025-11-28,156,email,422.94
2096,2025-11-28,379,organico,281.72
2097,2025-11-28,322,organico,318.33
2098,2025-11-28,160,organico,405.48
2099,2025-11-28,434,organico,160.88
2100,2025-11-28,316,social,266.41
2101,2025-11-28,229,pago,337.95
2102,2025-11-28,333,email,182.8
2103,2025-11-28,164,organico,319.49
2104,2025-11-28,196,email,279.44
2105,2025-11-28,154,pago,589.0
2106,2025-11-28,124,email,145.52
2107,2025-11-28,194,pago,98.63
2108,2025-11-28,361,organico,496.0
2109,2025-11-28,328,social,276.06
2110,2025-11-28,307,pago,422.63
2111,2025-11-28,335,organico,300.06
2112,2025-11-28,157,social,592.2
2113,2025-11-28,325,pago,218.57
2114,2025-11-28,207,pago,534.25
2115,2025-11-28,357,organico,141.98
2116,2025-11-28,268,organico,478.23
2117,2025-11-28,299,social,209.62
2118,2025-11-28,149,organico,562.61
2119,2025-11-28,175,email,441.43
2120,2025-11-28,186,pago,411.87
2121,2025-11-28,231,social,505.63
2122,2025-11-28,203,email,139.28
2123,2025-11-28,306,organico,248.67
2124,2025-11-28,212,organico,402.64
2125,2025-11-28,225,email,294.13
2126,2025-11-28,115,email,493.1
2127,2025-11-28,200,organico,62.72
2128,2025-11-28,407,email,358.77
2129,2025-11-28,452,pago,478.87
2130,2025-11-28,304,social,292.27
2131,2025-11-28,453,organico,135.89
2132,2025-11-28,428,pago,184.53
2133,2025-11-28,372,email,531.06
2134,2025-11-28,294,pago,210.74
2135,2025-11-28,372,pago,217.53
2136,2025-11-28,295,social,454.39
2137,2025-11-28,452,email,322.17
2138,2025-11-28,347,pago,243.88
2139,2025-11-28,308,organico,102.17
2140,2025-11-28,322,organico,579.88
2141,2025-11-28,167,email,102.38
2142,2025-11-28,481,email,184.33
2143,2025-11-28,286,pago,283.69
2144,2025-11-28,219,email,211.88
2145,2025-11-28,447,pago,383.1
2146,2025-11-28,393,email,349.34
2147,2025-11-28,317,social,530.77
2148,2025-11-28,307,email,549.89
2149,2025-11-28,230,organico,60.65
2150,2025-11-28,447,social,464.34
2151,2025-11-28,284,pago,92.26
2152,2025-11-28,398,organico,590.78
2153,2025-11-28,433,email,400.94
2154,2025-11-28,184,organico,462.91
2155,2025-11-28,109,pago,309.12
2156,2025-11-28,377,email,365.21
2157,2025-11-28,258,pago,508.32
2158,2025-11-28,445,organico,42.2
2159,2025-11-28,192,organico,319.65
2160,2025-11-28,100,social,290.33
2161,2025-11-28,428,organico,481.95
2162,2025-11-28,404,pago,53.76
2163,2025-11-28,137,organico,278.06
2164,2025-11-28,499,social,285.01
2165,2025-11-28,346,email,320.92
2166,2025-11-28,443,pago,316.26
2167,2025-11-28,366,organico,36.98
2168,2025-11-28,391,email,420.28
2169,2025-11-28,317,organico,410.43
2170,2025-11-28,135,email,128.89
2171,2025-11-28,332,pago,170.11
2172,2025-11-28,447,pago,154.02
2173,2025-11-28,261,email,171.31
2174,2025-11-28,401,social,172.05
2175,2025-11-28,314,pago,272.57
2176,2025-11-28,221,email,387.48
2177,2025-11-28,411,email,209.35
2178,2025-11-28,475,organico,177.67
2179,2025-11-28,155,pago,290.3
2180,2025-11-28,350,pago,307.67
2181,2025-11-28,220,social,495.28
2182,2025-11-28,266,organico,241.98
2183,2025-11-28,127,social,214.62
2184,2025-11-28,171,email,252.63
2185,2025-11-28,457,organico,590.27
2186,2025-11-28,110,email,366.0
2187,2025-11-28,238,organico,159.48
2188,2025-11-28,116,social,122.14
2189,2025-11-28,131,organico,189.83
2190,2025-11-28,367,pago,373.02
2191,2025-11-28,225,email,344.65
2192,2025-11-28,413,pago,243.36
2193,2025-11-28,405,pago,340.07
2194,2025-11-28,242,organico,245.13
2195,2025-11-28,481,email,96.7
2196,2025-11-28,269,organico,443.61
2197,2025-11-28,180,pago,318.21
2198,2025-11-28,472,email,133.39
2199,2025-11-28,415,organico,578.99
2200,2025-11-28,262,organico,362.74
2201,2025-11-28,255,social,498.41
2202,2025-11-28,493,organico,52.93
2203,2025-11-28,480,pago,588.13
2204,2025-11-28,367,pago,135.74
2205,2025-11-28,211,organico,396.93
2206,2025-11-28,236,pago,222.71
2207,2025-11-28,259,pago,127.57
2208,2025-11-28,489,email,342.72
2209,2025-11-28,152,organico,424.01
2210,2025-11-28,257,social,68.77
2211,2025-11-28,292,email,541.28
2212,2025-11-28,476,email,387.33
2213,2025-11-28,218,social,356.26
2214,2025-11-28,408,email,576.58
2215,2025-11-28,112,pago,198.87
2216,2025-11-28,254,pago,72.35
2217,2025-11-28,100,email,452.78
2218,2025-11-28,498,email,240.81
2219,2025-11-28,368,pago,403.77
2220,2025-11-28,113,organico,328.69
2221,2025-11-28,296,social,412.37
2222,2025-11-28,128,email,364.53
2223,2025-11-28,285,social,44.44
2224,2025-11-28,161,organico,106.41
2225,2025-11-28,307,email,571.85
2226,2025-11-28,215,email,574.86
2227,2025-11-28,403,organico,99.21
2228,2025-11-28,402,social,107.94
2229,2025-11-28,466,email,319.31
2230,2025-11-28,182,social,175.21
2231,2025-11-28,303,social,499.15
2232,2025-11-28,374,pago,196.29
2233,2025-11-28,258,pago,93.73
2234,2025-11-28,131,email,281.31
2235,2025-11-28,463,social,515.44
2236,2025-11-28,379,email,59.72
2237,2025-11-28,131,email,597.58
2238,2025-11-28,330,social,599.88
2239,2025-11-28,276,social,323.7
2240,2025-11-28,175,email,291.53
2241,2025-11-28,290,social,259.65
2242,2025-11-28,395,pago,334.51
2243,2025-11-28,454,pago,254.01
2244,2025-11-28,278,email,55.41
2245,2025-11-28,477,email,109.68
2246,2025-11-28,366,email,482.92
2247,2025-11-28,263,pago,93.26
2248,2025-11-28,354,social,417.3
2249,2025-11-28,470,email,463.7
2250,2025-11-28,448,social,395.31
2251,2025-11-28,442,organico,402.08
2252,2025-11-28,459,organico,184.91
2253,2025-11-28,382,email,341.74
2254,2025-11-28,496,organico,287.83
2255,2025-11-28,474,organico,452.44
2256,2025-11-28,168,social,108.94
2257,2025-11-28,363,organico,221.54
2258,2025-11-28,240,email,288.86
2259,2025-11-28,316,social,327.03
2260,2025-11-28,114,email,239.05
2261,2025-11-28,172,pago,348.64
2262,2025-11-28,249,pago,375.99
